Order ID,Timestamp Local Date,Order Status,Subtotal
DD-003975,2025-12-30 13:51:00,Delivered,56.81
DD-003976,2025-12-30 21:36:00,Delivered,41.25
DD-003977,2025-12-30 12:26:00,Delivered,50.78
DD-003978,2025-12-30 13:39:00,Delivered,44.85
DD-003979,2025-12-30 13:14:00,Delivered,47.25
DD-003980,2025-12-30 18:29:00,Delivered,47.87
DD-003981,2025-12-30 17:58:00,Delivered,42.35
DD-003982,2025-12-30 18:51:00,Delivered,47.95
DD-003983,2025-12-30 21:05:00,Delivered,33.62
DD-003984,2025-12-31 18:55:00,Delivered,19.21
DD-003985,2025-12-31 12:23:00,Delivered,33.44
DD-003986,2025-12-31 20:02:00,Delivered,31.54
DD-003987,2025-12-31 20:38:00,Delivered,35.1
DD-003988,2025-12-31 18:04:00,Delivered,70.05
DD-003989,2025-12-31 20:54:00,Delivered,63.73
DD-003990,2025-12-31 12:40:00,Delivered,45.86
DD-003991,2025-12-31 13:10:00,Delivered,47.52
DD-003992,2025-12-31 13:04:00,Delivered,80.6
DD-003993,2025-12-31 17:13:00,Delivered,29.64
DD-003994,2025-12-31 21:39:00,Delivered,38.33
DD-003995,2025-12-31 19:48:00,Delivered,49.33
DD-003996,2025-12-31 19:32:00,Delivered,25.07
DD-003997,2025-12-31 12:09:00,Delivered,21.1
DD-003998,2025-12-31 19:01:00,Delivered,90.88
DD-003999,2025-12-31 20:17:00,Delivered,37.51
DD-004000,2025-12-31 20:54:00,Delivered,31.77
DD-004001,2025-12-31 21:52:00,Delivered,48.32
DD-004002,2025-12-31 18:00:00,Delivered,60.32
DD-004003,2025-12-31 12:19:00,Delivered,42.86
DD-004004,2025-12-31 11:01:00,Delivered,38.72
DD-004005,2025-12-31 20:11:00,Delivered,40.95
DD-004006,2025-12-31 19:21:00,Delivered,66.38
DD-004007,2026-01-01 13:46:00,Delivered,55.36
DD-004008,2026-01-01 20:35:00,Delivered,50.71
DD-004009,2026-01-01 19:04:00,Delivered,31.51
DD-004010,2026-01-01 18:30:00,Delivered,33.83
DD-004011,2026-01-01 18:15:00,Delivered,41.97
DD-004012,2026-01-01 17:52:00,Delivered,30.55
DD-004013,2026-01-01 13:53:00,Delivered,40.47
DD-004014,2026-01-01 17:41:00,Delivered,66.75
DD-004015,2026-01-01 11:31:00,Delivered,44.9
DD-004016,2026-01-01 17:40:00,Delivered,21.0
DD-004017,2026-01-01 20:19:00,Delivered,34.16
DD-004018,2026-01-01 11:16:00,Delivered,58.78
DD-004019,2026-01-01 18:21:00,Delivered,20.72
DD-004020,2026-01-02 18:38:00,Delivered,39.18
DD-004021,2026-01-02 11:13:00,Delivered,45.12
DD-004022,2026-01-02 11:46:00,Delivered,52.87
DD-004023,2026-01-02 11:14:00,Delivered,49.07
DD-004024,2026-01-02 11:24:00,Delivered,32.47
DD-004025,2026-01-02 18:37:00,Delivered,20.06
DD-004026,2026-01-02 20:07:00,Delivered,29.49
DD-004027,2026-01-02 20:16:00,Delivered,37.73
DD-004028,2026-01-02 18:07:00,Delivered,27.57
DD-004029,2026-01-02 20:27:00,Delivered,38.99
DD-004030,2026-01-02 12:08:00,Delivered,52.74
DD-004031,2026-01-02 17:07:00,Delivered,39.06
DD-004032,2026-01-02 11:44:00,Delivered,37.8
DD-004033,2026-01-02 13:35:00,Delivered,35.34
DD-004034,2026-01-02 20:27:00,Delivered,56.74
DD-004035,2026-01-02 19:21:00,Delivered,34.47
DD-004036,2026-01-02 20:05:00,Delivered,35.99
DD-004037,2026-01-02 19:24:00,Delivered,31.46
DD-004038,2026-01-02 12:08:00,Delivered,29.09
DD-004039,2026-01-02 19:34:00,Delivered,31.65
DD-004040,2026-01-02 18:41:00,Delivered,29.85
DD-004041,2026-01-02 17:55:00,Delivered,34.29
DD-004042,2026-01-02 19:42:00,Delivered,34.27
DD-004043,2026-01-02 19:33:00,Delivered,41.41
DD-004044,2026-01-02 17:11:00,Delivered,46.41
DD-004045,2026-01-03 17:14:00,Delivered,42.77
DD-004046,2026-01-03 21:19:00,Delivered,43.36
DD-004047,2026-01-03 12:30:00,Delivered,29.23
DD-004048,2026-01-03 18:45:00,Delivered,80.93
DD-004049,2026-01-03 17:48:00,Delivered,41.65
DD-004050,2026-01-03 20:01:00,Delivered,37.33
DD-004051,2026-01-03 19:18:00,Delivered,32.02
DD-004052,2026-01-03 21:54:00,Delivered,49.65
DD-004053,2026-01-03 18:27:00,Delivered,51.01
DD-004054,2026-01-03 21:56:00,Delivered,29.59
DD-004055,2026-01-03 17:35:00,Delivered,36.53
DD-004056,2026-01-03 18:00:00,Delivered,64.66
DD-004057,2026-01-03 17:35:00,Delivered,39.42
DD-004058,2026-01-03 17:14:00,Delivered,29.29
DD-004059,2026-01-03 19:44:00,Delivered,32.63
DD-004060,2026-01-03 19:46:00,Delivered,54.38
DD-004061,2026-01-03 17:28:00,Delivered,24.93
DD-004062,2026-01-03 11:17:00,Delivered,30.88
DD-004063,2026-01-03 18:31:00,Delivered,58.02
DD-004064,2026-01-03 21:23:00,Delivered,30.24
DD-004065,2026-01-03 18:35:00,Delivered,47.42
DD-004066,2026-01-03 21:18:00,Delivered,25.31
DD-004067,2026-01-03 12:38:00,Delivered,64.68
DD-004068,2026-01-03 13:23:00,Delivered,48.65
DD-004069,2026-01-03 12:30:00,Delivered,40.53
DD-004070,2026-01-04 19:04:00,Delivered,57.41
DD-004071,2026-01-04 11:25:00,Delivered,66.65
DD-004072,2026-01-04 13:11:00,Delivered,35.81
DD-004073,2026-01-04 20:46:00,Delivered,32.21
DD-004074,2026-01-04 12:03:00,Delivered,39.7
DD-004075,2026-01-04 19:09:00,Delivered,30.66
DD-004076,2026-01-04 19:58:00,Delivered,31.11
DD-004077,2026-01-04 12:15:00,Delivered,45.13
DD-004078,2026-01-04 19:35:00,Delivered,61.53
DD-004079,2026-01-04 18:55:00,Delivered,53.72
DD-004080,2026-01-04 12:07:00,Delivered,34.15
DD-004081,2026-01-04 21:03:00,Delivered,21.63
DD-004082,2026-01-04 12:58:00,Delivered,63.08
DD-004083,2026-01-04 21:02:00,Delivered,31.6
DD-004084,2026-01-04 11:36:00,Delivered,36.35
DD-004085,2026-01-04 18:39:00,Delivered,42.31
DD-004086,2026-01-04 20:13:00,Delivered,17.11
DD-004087,2026-01-04 12:45:00,Delivered,35.73
DD-004088,2026-01-04 17:23:00,Delivered,27.09
DD-004089,2026-01-04 18:20:00,Delivered,20.14
DD-004090,2026-01-04 12:26:00,Delivered,49.57
DD-004091,2026-01-04 18:19:00,Delivered,23.92
DD-004092,2026-01-04 20:47:00,Delivered,49.79
DD-004093,2026-01-04 18:44:00,Delivered,54.44
DD-004094,2026-01-05 11:12:00,Delivered,31.96
DD-004095,2026-01-05 19:09:00,Delivered,31.21
DD-004096,2026-01-05 20:19:00,Delivered,43.27
DD-004097,2026-01-05 21:07:00,Delivered,22.45
DD-004098,2026-01-05 18:07:00,Delivered,69.06
DD-004099,2026-01-05 20:34:00,Delivered,104.78
DD-004100,2026-01-05 18:11:00,Delivered,46.95
DD-004101,2026-01-05 11:38:00,Delivered,50.85
DD-004102,2026-01-05 19:18:00,Delivered,54.18
DD-004103,2026-01-05 12:55:00,Delivered,84.8
DD-004104,2026-01-05 19:12:00,Delivered,61.0
DD-004105,2026-01-05 17:45:00,Delivered,35.55
DD-004106,2026-01-05 19:41:00,Delivered,38.54
DD-004107,2026-01-05 20:06:00,Delivered,19.19
DD-004108,2026-01-05 18:14:00,Delivered,49.86
DD-004109,2026-01-05 13:39:00,Delivered,47.68
DD-004110,2026-01-05 19:48:00,Delivered,43.22
DD-004111,2026-01-06 13:41:00,Delivered,26.09
DD-004112,2026-01-06 21:25:00,Delivered,48.39
DD-004113,2026-01-06 20:49:00,Delivered,25.75
DD-004114,2026-01-06 19:55:00,Delivered,31.89
DD-004115,2026-01-06 13:02:00,Delivered,22.65
DD-004116,2026-01-06 17:48:00,Delivered,29.85
DD-004117,2026-01-06 18:16:00,Delivered,41.87
DD-004118,2026-01-06 12:31:00,Delivered,41.63
DD-004119,2026-01-06 21:27:00,Delivered,53.89
DD-004120,2026-01-06 12:03:00,Delivered,48.88
DD-004121,2026-01-06 17:05:00,Delivered,36.25
DD-004122,2026-01-06 11:35:00,Delivered,36.26
DD-004123,2026-01-06 17:31:00,Delivered,42.3
DD-004124,2026-01-06 12:52:00,Delivered,86.41
DD-004125,2026-01-06 17:22:00,Delivered,32.08
DD-004126,2026-01-06 19:56:00,Delivered,37.06
DD-004127,2026-01-07 21:53:00,Delivered,38.37
DD-004128,2026-01-07 20:40:00,Delivered,33.38
DD-004129,2026-01-07 20:00:00,Delivered,35.05
DD-004130,2026-01-07 17:13:00,Delivered,33.95
DD-004131,2026-01-07 11:23:00,Delivered,32.84
DD-004132,2026-01-07 18:51:00,Delivered,69.49
DD-004133,2026-01-07 19:50:00,Delivered,35.36
DD-004134,2026-01-07 11:25:00,Delivered,38.94
DD-004135,2026-01-07 18:42:00,Delivered,93.74
DD-004136,2026-01-07 20:20:00,Delivered,27.07
DD-004137,2026-01-07 13:07:00,Delivered,30.25
DD-004138,2026-01-07 17:01:00,Delivered,51.06
DD-004139,2026-01-07 19:10:00,Delivered,33.14
DD-004140,2026-01-07 13:40:00,Delivered,72.68
DD-004141,2026-01-07 18:07:00,Delivered,51.11
DD-004142,2026-01-08 18:13:00,Delivered,19.43
DD-004143,2026-01-08 18:14:00,Delivered,29.15
DD-004144,2026-01-08 18:01:00,Delivered,21.23
DD-004145,2026-01-08 18:12:00,Delivered,39.2
DD-004146,2026-01-08 18:17:00,Delivered,55.07
DD-004147,2026-01-08 18:15:00,Delivered,68.05
DD-004148,2026-01-08 11:27:00,Delivered,94.02
DD-004149,2026-01-08 17:42:00,Delivered,45.98
DD-004150,2026-01-08 12:34:00,Delivered,38.13
DD-004151,2026-01-08 19:44:00,Delivered,51.87
DD-004152,2026-01-08 11:38:00,Delivered,44.8
DD-004153,2026-01-08 13:12:00,Delivered,31.38
DD-004154,2026-01-08 17:45:00,Delivered,59.07
DD-004155,2026-01-08 17:18:00,Delivered,25.77
DD-004156,2026-01-08 11:09:00,Delivered,70.6
DD-004157,2026-01-08 17:17:00,Delivered,24.98
DD-004158,2026-01-09 20:59:00,Delivered,78.08
DD-004159,2026-01-09 13:34:00,Delivered,65.47
DD-004160,2026-01-09 20:44:00,Delivered,41.71
DD-004161,2026-01-09 12:21:00,Delivered,20.37
DD-004162,2026-01-09 19:14:00,Delivered,39.68
DD-004163,2026-01-09 17:41:00,Delivered,31.02
DD-004164,2026-01-09 17:01:00,Delivered,38.42
DD-004165,2026-01-09 19:30:00,Delivered,26.05
DD-004166,2026-01-09 19:38:00,Delivered,45.92
DD-004167,2026-01-09 17:11:00,Delivered,64.04
DD-004168,2026-01-09 17:53:00,Delivered,59.45
DD-004169,2026-01-09 18:45:00,Delivered,48.92
DD-004170,2026-01-09 13:21:00,Delivered,46.22
DD-004171,2026-01-09 19:07:00,Delivered,42.53
DD-004172,2026-01-09 17:06:00,Delivered,45.66
DD-004173,2026-01-09 19:45:00,Delivered,22.27
DD-004174,2026-01-09 13:34:00,Delivered,58.93
DD-004175,2026-01-09 19:29:00,Delivered,51.62
DD-004176,2026-01-09 18:39:00,Delivered,62.35
DD-004177,2026-01-09 13:29:00,Delivered,20.32
DD-004178,2026-01-09 20:33:00,Delivered,20.43
DD-004179,2026-01-09 19:33:00,Delivered,44.48
DD-004180,2026-01-09 18:07:00,Delivered,30.5
DD-004181,2026-01-09 19:04:00,Delivered,42.41
DD-004182,2026-01-09 18:40:00,Delivered,39.4
DD-004183,2026-01-09 18:18:00,Delivered,28.58
DD-004184,2026-01-09 17:48:00,Delivered,25.97
DD-004185,2026-01-09 17:53:00,Delivered,60.11
DD-004186,2026-01-09 19:35:00,Delivered,42.09
DD-004187,2026-01-09 18:28:00,Delivered,38.65
DD-004188,2026-01-09 12:10:00,Delivered,33.57
DD-004189,2026-01-09 19:18:00,Delivered,31.7
DD-004190,2026-01-10 12:10:00,Delivered,49.39
DD-004191,2026-01-10 18:55:00,Delivered,23.78
DD-004192,2026-01-10 12:09:00,Delivered,38.92
DD-004193,2026-01-10 21:51:00,Delivered,40.92
DD-004194,2026-01-10 18:40:00,Delivered,40.37
DD-004195,2026-01-10 11:42:00,Delivered,59.32
DD-004196,2026-01-10 21:34:00,Delivered,40.75
DD-004197,2026-01-10 19:04:00,Delivered,41.08
DD-004198,2026-01-10 11:22:00,Delivered,30.47
DD-004199,2026-01-10 12:50:00,Delivered,18.49
DD-004200,2026-01-10 19:07:00,Delivered,60.78
DD-004201,2026-01-10 18:48:00,Delivered,46.43
DD-004202,2026-01-10 21:33:00,Delivered,33.39
DD-004203,2026-01-10 12:05:00,Delivered,41.98
DD-004204,2026-01-10 19:52:00,Delivered,57.95
DD-004205,2026-01-10 12:14:00,Delivered,42.27
DD-004206,2026-01-10 20:39:00,Delivered,77.22
DD-004207,2026-01-10 18:43:00,Delivered,67.32
DD-004208,2026-01-10 19:56:00,Delivered,32.99
DD-004209,2026-01-10 18:44:00,Delivered,33.65
DD-004210,2026-01-10 13:30:00,Delivered,47.28
DD-004211,2026-01-10 18:48:00,Delivered,50.92
DD-004212,2026-01-10 11:36:00,Delivered,45.63
DD-004213,2026-01-10 11:23:00,Delivered,42.75
DD-004214,2026-01-10 18:49:00,Delivered,61.63
DD-004215,2026-01-10 11:53:00,Delivered,49.66
DD-004216,2026-01-10 19:39:00,Delivered,60.29
DD-004217,2026-01-10 12:07:00,Delivered,52.82
DD-004218,2026-01-10 17:37:00,Delivered,57.39
DD-004219,2026-01-10 13:06:00,Delivered,41.73
DD-004220,2026-01-10 12:07:00,Delivered,45.9
DD-004221,2026-01-10 20:04:00,Delivered,67.71
DD-004222,2026-01-11 20:51:00,Delivered,21.75
DD-004223,2026-01-11 11:15:00,Delivered,41.15
DD-004224,2026-01-11 19:31:00,Delivered,31.13
DD-004225,2026-01-11 21:19:00,Delivered,31.57
DD-004226,2026-01-11 19:16:00,Delivered,39.22
DD-004227,2026-01-11 19:48:00,Delivered,53.31
DD-004228,2026-01-11 12:44:00,Delivered,46.97
DD-004229,2026-01-11 12:12:00,Delivered,48.83
DD-004230,2026-01-11 18:51:00,Delivered,46.2
DD-004231,2026-01-11 18:23:00,Delivered,24.77
DD-004232,2026-01-11 19:27:00,Delivered,32.95
DD-004233,2026-01-11 17:38:00,Delivered,38.41
DD-004234,2026-01-11 18:13:00,Delivered,65.12
DD-004235,2026-01-11 17:41:00,Delivered,37.28
DD-004236,2026-01-11 17:43:00,Delivered,46.5
DD-004237,2026-01-11 18:11:00,Delivered,53.66
DD-004238,2026-01-11 19:44:00,Delivered,37.78
DD-004239,2026-01-11 11:55:00,Delivered,57.43
DD-004240,2026-01-11 12:56:00,Delivered,51.29
DD-004241,2026-01-11 18:44:00,Delivered,38.9
DD-004242,2026-01-11 21:59:00,Delivered,35.26
DD-004243,2026-01-11 13:26:00,Delivered,36.54
DD-004244,2026-01-11 19:44:00,Delivered,34.72
DD-004245,2026-01-11 11:28:00,Delivered,42.3
DD-004246,2026-01-11 17:46:00,Delivered,28.35
DD-004247,2026-01-11 12:47:00,Delivered,62.03
DD-004248,2026-01-11 18:12:00,Delivered,39.55
DD-004249,2026-01-12 13:43:00,Delivered,43.31
DD-004250,2026-01-12 13:58:00,Delivered,33.73
DD-004251,2026-01-12 20:55:00,Delivered,37.04
DD-004252,2026-01-12 18:58:00,Delivered,39.01
DD-004253,2026-01-12 21:55:00,Delivered,35.29
DD-004254,2026-01-12 12:34:00,Delivered,39.49
DD-004255,2026-01-12 12:18:00,Delivered,52.07
DD-004256,2026-01-12 12:27:00,Delivered,32.37
DD-004257,2026-01-12 12:27:00,Delivered,55.93
DD-004258,2026-01-12 17:19:00,Delivered,30.07
DD-004259,2026-01-12 13:25:00,Delivered,32.06
DD-004260,2026-01-12 11:19:00,Delivered,30.62
DD-004261,2026-01-12 19:28:00,Delivered,49.93
DD-004262,2026-01-13 19:50:00,Delivered,98.88
DD-004263,2026-01-13 19:15:00,Delivered,46.34
DD-004264,2026-01-13 21:16:00,Delivered,65.15
DD-004265,2026-01-13 13:10:00,Delivered,33.98
DD-004266,2026-01-13 18:56:00,Delivered,56.9
DD-004267,2026-01-13 11:14:00,Delivered,41.03
DD-004268,2026-01-13 20:00:00,Delivered,37.1
DD-004269,2026-01-13 12:30:00,Delivered,73.69
DD-004270,2026-01-13 12:04:00,Delivered,60.37
DD-004271,2026-01-13 20:39:00,Delivered,38.63
DD-004272,2026-01-13 12:11:00,Delivered,48.47
DD-004273,2026-01-13 12:45:00,Delivered,36.97
DD-004274,2026-01-13 11:44:00,Delivered,37.39
DD-004275,2026-01-13 17:32:00,Delivered,46.26
DD-004276,2026-01-13 20:43:00,Delivered,45.51
DD-004277,2026-01-13 20:34:00,Delivered,48.94
DD-004278,2026-01-13 18:24:00,Delivered,50.48
DD-004279,2026-01-13 12:36:00,Delivered,30.99
DD-004280,2026-01-13 21:51:00,Delivered,75.25
DD-004281,2026-01-13 18:14:00,Delivered,33.27
DD-004282,2026-01-13 21:59:00,Delivered,100.06
DD-004283,2026-01-13 18:03:00,Delivered,37.68
DD-004284,2026-01-14 17:46:00,Delivered,98.86
DD-004285,2026-01-14 21:22:00,Delivered,28.04
DD-004286,2026-01-14 18:16:00,Delivered,58.6
DD-004287,2026-01-14 20:17:00,Delivered,37.47
DD-004288,2026-01-14 18:15:00,Delivered,36.07
DD-004289,2026-01-14 18:46:00,Delivered,46.12
DD-004290,2026-01-14 17:36:00,Delivered,60.83
DD-004291,2026-01-14 17:16:00,Delivered,73.48
DD-004292,2026-01-14 19:36:00,Delivered,76.46
DD-004293,2026-01-14 11:28:00,Delivered,76.12
DD-004294,2026-01-14 19:01:00,Delivered,93.54
DD-004295,2026-01-14 11:24:00,Delivered,38.21
DD-004296,2026-01-14 17:02:00,Delivered,31.26
DD-004297,2026-01-14 17:17:00,Delivered,39.51
DD-004298,2026-01-14 19:25:00,Delivered,37.54
DD-004299,2026-01-14 13:10:00,Delivered,40.9
DD-004300,2026-01-14 18:32:00,Delivered,43.34
DD-004301,2026-01-15 21:05:00,Delivered,43.46
DD-004302,2026-01-15 18:33:00,Delivered,55.74
DD-004303,2026-01-15 19:05:00,Delivered,33.62
DD-004304,2026-01-15 19:27:00,Delivered,74.17
DD-004305,2026-01-15 20:34:00,Delivered,23.18
DD-004306,2026-01-15 13:14:00,Delivered,30.06
DD-004307,2026-01-15 21:30:00,Delivered,33.67
DD-004308,2026-01-15 17:15:00,Delivered,43.21
DD-004309,2026-01-15 19:07:00,Delivered,40.27
DD-004310,2026-01-15 13:08:00,Delivered,47.35
DD-004311,2026-01-15 19:03:00,Delivered,66.13
DD-004312,2026-01-15 18:56:00,Delivered,30.94
DD-004313,2026-01-15 19:04:00,Delivered,49.77
DD-004314,2026-01-15 19:14:00,Delivered,32.84
DD-004315,2026-01-15 19:47:00,Delivered,67.24
DD-004316,2026-01-15 20:32:00,Delivered,34.41
DD-004317,2026-01-15 12:45:00,Delivered,62.11
DD-004318,2026-01-15 20:38:00,Delivered,24.64
DD-004319,2026-01-16 21:10:00,Delivered,30.35
DD-004320,2026-01-16 21:12:00,Delivered,46.18
DD-004321,2026-01-16 17:13:00,Delivered,52.17
DD-004322,2026-01-16 18:01:00,Delivered,55.83
DD-004323,2026-01-16 18:55:00,Delivered,43.67
DD-004324,2026-01-16 18:31:00,Delivered,40.0
DD-004325,2026-01-16 20:15:00,Delivered,47.07
DD-004326,2026-01-16 12:08:00,Delivered,52.86
DD-004327,2026-01-16 12:27:00,Delivered,39.62
DD-004328,2026-01-16 20:22:00,Delivered,26.55
DD-004329,2026-01-16 20:50:00,Delivered,54.24
DD-004330,2026-01-16 13:19:00,Delivered,46.06
DD-004331,2026-01-16 18:30:00,Delivered,31.16
DD-004332,2026-01-16 17:48:00,Delivered,33.75
DD-004333,2026-01-16 19:41:00,Delivered,45.64
DD-004334,2026-01-16 21:18:00,Delivered,52.42
DD-004335,2026-01-16 19:44:00,Delivered,34.29
DD-004336,2026-01-16 18:35:00,Delivered,41.83
DD-004337,2026-01-16 18:21:00,Delivered,31.14
DD-004338,2026-01-16 12:42:00,Delivered,43.08
DD-004339,2026-01-16 18:21:00,Delivered,60.45
DD-004340,2026-01-16 21:10:00,Delivered,26.2
DD-004341,2026-01-16 13:24:00,Delivered,30.22
DD-004342,2026-01-16 18:51:00,Delivered,38.28
DD-004343,2026-01-16 20:10:00,Delivered,34.11
DD-004344,2026-01-16 12:09:00,Delivered,56.9
DD-004345,2026-01-17 18:26:00,Delivered,27.4
DD-004346,2026-01-17 18:38:00,Delivered,46.86
DD-004347,2026-01-17 13:06:00,Delivered,39.81
DD-004348,2026-01-17 13:58:00,Delivered,29.11
DD-004349,2026-01-17 20:02:00,Delivered,35.46
DD-004350,2026-01-17 18:15:00,Delivered,43.83
DD-004351,2026-01-17 19:15:00,Delivered,34.94
DD-004352,2026-01-17 11:07:00,Delivered,70.13
DD-004353,2026-01-17 11:32:00,Delivered,47.2
DD-004354,2026-01-17 20:28:00,Delivered,47.72
DD-004355,2026-01-17 13:39:00,Delivered,53.17
DD-004356,2026-01-17 20:42:00,Delivered,63.32
DD-004357,2026-01-17 20:01:00,Delivered,22.1
DD-004358,2026-01-17 12:30:00,Delivered,50.75
DD-004359,2026-01-17 17:18:00,Delivered,81.54
DD-004360,2026-01-17 17:24:00,Delivered,34.93
DD-004361,2026-01-17 20:58:00,Delivered,31.11
DD-004362,2026-01-17 13:59:00,Delivered,26.62
DD-004363,2026-01-17 20:43:00,Delivered,25.81
DD-004364,2026-01-17 18:56:00,Delivered,43.48
DD-004365,2026-01-17 12:24:00,Delivered,30.0
DD-004366,2026-01-17 19:03:00,Delivered,30.55
DD-004367,2026-01-17 12:41:00,Delivered,47.84
DD-004368,2026-01-17 13:47:00,Delivered,18.66
DD-004369,2026-01-17 20:02:00,Delivered,52.51
DD-004370,2026-01-17 17:56:00,Delivered,26.54
DD-004371,2026-01-17 18:02:00,Delivered,40.22
DD-004372,2026-01-17 12:40:00,Delivered,25.3
DD-004373,2026-01-18 11:07:00,Delivered,24.63
DD-004374,2026-01-18 11:58:00,Delivered,83.2
DD-004375,2026-01-18 11:31:00,Delivered,44.46
DD-004376,2026-01-18 18:31:00,Delivered,71.09
DD-004377,2026-01-18 18:59:00,Delivered,49.36
DD-004378,2026-01-18 13:28:00,Delivered,38.14
DD-004379,2026-01-18 13:53:00,Delivered,42.24
DD-004380,2026-01-18 19:22:00,Delivered,21.2
DD-004381,2026-01-18 12:36:00,Delivered,76.46
DD-004382,2026-01-18 12:49:00,Delivered,50.42
DD-004383,2026-01-18 13:36:00,Delivered,25.81
DD-004384,2026-01-18 17:37:00,Delivered,43.91
DD-004385,2026-01-18 19:30:00,Delivered,35.79
DD-004386,2026-01-18 19:42:00,Delivered,71.45
DD-004387,2026-01-18 18:02:00,Delivered,38.92
DD-004388,2026-01-18 20:40:00,Delivered,32.13
DD-004389,2026-01-18 13:56:00,Delivered,60.07
DD-004390,2026-01-18 11:29:00,Delivered,50.42
DD-004391,2026-01-18 12:09:00,Delivered,65.19
DD-004392,2026-01-18 18:43:00,Delivered,50.07
DD-004393,2026-01-18 18:39:00,Delivered,57.19
DD-004394,2026-01-18 13:00:00,Delivered,42.69
DD-004395,2026-01-18 21:54:00,Delivered,24.72
DD-004396,2026-01-19 13:50:00,Delivered,61.41
DD-004397,2026-01-19 17:20:00,Delivered,36.34
DD-004398,2026-01-19 12:14:00,Delivered,38.28
DD-004399,2026-01-19 18:38:00,Delivered,37.47
DD-004400,2026-01-19 17:21:00,Delivered,50.69
DD-004401,2026-01-19 13:05:00,Delivered,44.66
DD-004402,2026-01-19 13:52:00,Delivered,42.66
DD-004403,2026-01-19 20:13:00,Delivered,26.4
DD-004404,2026-01-19 18:24:00,Delivered,44.99
DD-004405,2026-01-19 19:16:00,Delivered,35.83
DD-004406,2026-01-19 18:05:00,Delivered,56.06
DD-004407,2026-01-19 18:46:00,Delivered,35.33
DD-004408,2026-01-19 17:32:00,Delivered,58.52
DD-004409,2026-01-19 20:03:00,Delivered,93.36
DD-004410,2026-01-19 20:32:00,Delivered,43.22
DD-004411,2026-01-19 13:57:00,Delivered,50.75
DD-004412,2026-01-19 21:42:00,Delivered,22.82
DD-004413,2026-01-19 19:25:00,Delivered,39.61
DD-004414,2026-01-19 12:47:00,Delivered,44.5
DD-004415,2026-01-19 18:08:00,Delivered,35.45
DD-004416,2026-01-19 21:45:00,Delivered,22.19
DD-004417,2026-01-20 13:27:00,Delivered,41.18
DD-004418,2026-01-20 12:30:00,Delivered,50.28
DD-004419,2026-01-20 17:46:00,Delivered,13.98
DD-004420,2026-01-20 20:04:00,Delivered,47.28
DD-004421,2026-01-20 20:06:00,Delivered,30.2
DD-004422,2026-01-20 20:27:00,Delivered,44.28
DD-004423,2026-01-20 20:05:00,Delivered,35.12
DD-004424,2026-01-20 19:40:00,Delivered,28.3
DD-004425,2026-01-20 18:12:00,Delivered,33.77
DD-004426,2026-01-20 17:55:00,Delivered,31.31
DD-004427,2026-01-20 18:46:00,Delivered,40.56
DD-004428,2026-01-20 19:02:00,Delivered,42.56
DD-004429,2026-01-20 18:47:00,Delivered,56.93
DD-004430,2026-01-21 19:25:00,Delivered,47.74
DD-004431,2026-01-21 19:27:00,Delivered,54.73
DD-004432,2026-01-21 18:00:00,Delivered,23.49
DD-004433,2026-01-21 17:12:00,Delivered,45.67
DD-004434,2026-01-21 19:20:00,Delivered,27.25
DD-004435,2026-01-21 18:08:00,Delivered,39.22
DD-004436,2026-01-21 19:59:00,Delivered,51.0
DD-004437,2026-01-21 18:01:00,Delivered,38.65
DD-004438,2026-01-21 12:10:00,Delivered,19.44
DD-004439,2026-01-21 12:00:00,Delivered,35.13
DD-004440,2026-01-21 20:09:00,Delivered,28.17
DD-004441,2026-01-21 19:23:00,Delivered,19.89
DD-004442,2026-01-21 12:08:00,Delivered,40.94
DD-004443,2026-01-21 19:00:00,Delivered,56.12
DD-004444,2026-01-21 11:12:00,Delivered,22.92
DD-004445,2026-01-21 11:31:00,Delivered,70.0
DD-004446,2026-01-21 19:05:00,Delivered,34.52
DD-004447,2026-01-21 20:15:00,Delivered,60.61
DD-004448,2026-01-21 17:08:00,Delivered,37.63
DD-004449,2026-01-21 19:56:00,Delivered,30.63
DD-004450,2026-01-22 13:17:00,Delivered,50.01
DD-004451,2026-01-22 13:31:00,Delivered,65.08
DD-004452,2026-01-22 12:51:00,Delivered,41.59
DD-004453,2026-01-22 18:56:00,Delivered,29.03
DD-004454,2026-01-22 17:14:00,Delivered,60.26
DD-004455,2026-01-22 18:41:00,Delivered,51.33
DD-004456,2026-01-23 17:11:00,Delivered,30.45
