Check Number,Opened At,Order Type,Check Total
015111,2026-02-13 18:37:57,Dine-In,67.46
015112,2026-02-13 18:50:04,Dine-In,76.0
015113,2026-02-13 18:52:53,Dine-In,77.65
015114,2026-02-13 18:54:50,Dine-In,98.89
015115,2026-02-13 18:55:00,Dine-In,153.89
015116,2026-02-13 19:04:19,Dine-In,99.68
015117,2026-02-13 19:07:03,Dine-In,30.6
015118,2026-02-13 19:15:00,Dine-In,58.84
015119,2026-02-13 19:15:21,Dine-In,71.35
015120,2026-02-13 19:15:26,Dine-In,202.7
015121,2026-02-13 19:22:57,Dine-In,131.88
015122,2026-02-13 19:25:40,Dine-In,171.4
015123,2026-02-13 19:47:22,Dine-In,54.33
015124,2026-02-13 19:48:00,Dine-In,197.51
015125,2026-02-13 19:52:43,Dine-In,42.74
015126,2026-02-13 19:56:15,Dine-In,253.99
015127,2026-02-13 19:57:22,Dine-In,63.06
015128,2026-02-13 20:00:16,Dine-In,136.35
015129,2026-02-13 20:06:27,Dine-In,109.72
015130,2026-02-13 20:21:54,Dine-In,120.55
015131,2026-02-13 20:34:25,Dine-In,105.15
015132,2026-02-13 20:35:10,Dine-In,143.42
015133,2026-02-13 20:41:06,Dine-In,32.89
015134,2026-02-13 20:51:09,Dine-In,40.93
015135,2026-02-13 20:53:34,Dine-In,71.48
015136,2026-02-13 21:16:38,Dine-In,35.78
015137,2026-02-13 21:38:22,Dine-In,49.07
015138,2026-02-13 21:50:28,Dine-In,90.42
015139,2026-02-13 21:52:21,Dine-In,106.71
015140,2026-02-14 11:12:48,Dine-In,100.08
015141,2026-02-14 11:13:56,Dine-In,105.06
015142,2026-02-14 11:24:12,Dine-In,35.58
015143,2026-02-14 11:50:02,Dine-In,51.91
015144,2026-02-14 12:05:49,Dine-In,150.14
015145,2026-02-14 12:06:24,Dine-In,47.9
015146,2026-02-14 12:07:40,Dine-In,87.56
015147,2026-02-14 12:19:36,Dine-In,44.19
015148,2026-02-14 12:20:28,Dine-In,44.49
015149,2026-02-14 12:31:14,Dine-In,229.23
015150,2026-02-14 12:43:54,Dine-In,38.01
015151,2026-02-14 12:44:04,Dine-In,43.68
015152,2026-02-14 12:45:06,Dine-In,63.65
015153,2026-02-14 12:52:12,Dine-In,42.14
015154,2026-02-14 12:52:37,Dine-In,200.25
015155,2026-02-14 12:53:32,Dine-In,130.56
015156,2026-02-14 12:57:23,Dine-In,72.74
015157,2026-02-14 13:02:48,Dine-In,64.18
015158,2026-02-14 13:39:00,Dine-In,178.99
015159,2026-02-14 13:40:20,Dine-In,39.91
015160,2026-02-14 13:40:55,Dine-In,253.23
015161,2026-02-14 14:33:59,Dine-In,58.01
015162,2026-02-14 14:34:32,Dine-In,142.11
015163,2026-02-14 14:42:52,Dine-In,51.99
015164,2026-02-14 15:24:05,Dine-In,107.02
015165,2026-02-14 15:25:00,Dine-In,44.45
015166,2026-02-14 15:33:53,Dine-In,97.66
015167,2026-02-14 15:39:07,Dine-In,35.24
015168,2026-02-14 15:42:04,Dine-In,176.72
015169,2026-02-14 15:48:02,Dine-In,42.5
015170,2026-02-14 15:56:33,Dine-In,187.39
015171,2026-02-14 16:06:53,Dine-In,38.88
015172,2026-02-14 16:20:59,Dine-In,131.99
015173,2026-02-14 16:31:49,Dine-In,34.78
015174,2026-02-14 16:36:20,Dine-In,82.94
015175,2026-02-14 17:02:58,Dine-In,122.38
015176,2026-02-14 17:04:03,Dine-In,608.38
015177,2026-02-14 17:04:56,Dine-In,101.38
015178,2026-02-14 17:05:52,Dine-In,243.1
015179,2026-02-14 17:14:21,Dine-In,219.47
015180,2026-02-14 17:27:04,Dine-In,170.02
015181,2026-02-14 17:30:05,Dine-In,86.38
015182,2026-02-14 17:33:30,Dine-In,126.31
015183,2026-02-14 17:39:51,Dine-In,173.14
015184,2026-02-14 17:40:35,Dine-In,54.07
015185,2026-02-14 17:41:30,Dine-In,157.39
015186,2026-02-14 17:51:15,Dine-In,55.01
015187,2026-02-14 17:51:32,Dine-In,155.84
015188,2026-02-14 17:51:45,Dine-In,96.17
015189,2026-02-14 17:53:58,Dine-In,96.46
015190,2026-02-14 17:54:15,Dine-In,143.42
015191,2026-02-14 18:02:30,Dine-In,231.83
015192,2026-02-14 18:03:51,Dine-In,79.7
015193,2026-02-14 18:05:31,Dine-In,66.18
015194,2026-02-14 18:07:35,Dine-In,52.24
015195,2026-02-14 18:08:00,Dine-In,32.03
015196,2026-02-14 18:10:23,Dine-In,63.58
015197,2026-02-14 18:13:07,Dine-In,60.74
015198,2026-02-14 18:17:20,Dine-In,100.48
015199,2026-02-14 18:19:25,Dine-In,93.73
015200,2026-02-14 18:19:30,Dine-In,176.34
015201,2026-02-14 18:26:57,Dine-In,125.3
015202,2026-02-14 18:29:41,Dine-In,57.63
015203,2026-02-14 18:32:34,Dine-In,105.09
015204,2026-02-14 18:33:28,Dine-In,49.09
015205,2026-02-14 18:33:34,Dine-In,73.85
015206,2026-02-14 18:34:30,Dine-In,82.55
015207,2026-02-14 18:34:50,Dine-In,231.18
015208,2026-02-14 18:39:35,Dine-In,83.02
015209,2026-02-14 18:40:14,Dine-In,96.41
015210,2026-02-14 18:42:51,Dine-In,46.65
015211,2026-02-14 18:43:41,Dine-In,69.11
015212,2026-02-14 18:46:50,Dine-In,60.21
015213,2026-02-14 18:51:01,Dine-In,62.97
015214,2026-02-14 18:51:17,Dine-In,94.1
015215,2026-02-14 18:51:33,Dine-In,73.78
015216,2026-02-14 18:52:34,Dine-In,126.79
015217,2026-02-14 18:55:24,Dine-In,57.27
015218,2026-02-14 18:56:09,Dine-In,94.83
015219,2026-02-14 18:56:10,Dine-In,179.5
015220,2026-02-14 19:00:51,Dine-In,118.58
015221,2026-02-14 19:02:47,Dine-In,152.65
015222,2026-02-14 19:03:06,Dine-In,133.9
015223,2026-02-14 19:03:55,Dine-In,197.06
015224,2026-02-14 19:10:04,Dine-In,109.32
015225,2026-02-14 19:16:18,Dine-In,70.33
015226,2026-02-14 19:21:09,Dine-In,38.17
015227,2026-02-14 19:22:38,Dine-In,82.71
015228,2026-02-14 19:22:42,Dine-In,44.51
015229,2026-02-14 19:22:49,Dine-In,50.83
015230,2026-02-14 19:23:11,Dine-In,107.49
015231,2026-02-14 19:25:42,Dine-In,254.15
015232,2026-02-14 19:26:04,Dine-In,98.54
015233,2026-02-14 19:27:45,Dine-In,69.83
015234,2026-02-14 19:27:55,Dine-In,65.35
015235,2026-02-14 19:29:34,Dine-In,55.79
015236,2026-02-14 19:29:38,Dine-In,49.2
015237,2026-02-14 19:29:56,Dine-In,215.69
015238,2026-02-14 19:31:51,Dine-In,165.74
015239,2026-02-14 19:31:57,Dine-In,186.23
015240,2026-02-14 19:33:45,Dine-In,50.95
015241,2026-02-14 19:36:20,Dine-In,793.42
015242,2026-02-14 19:37:16,Dine-In,64.59
015243,2026-02-14 19:39:06,Dine-In,120.42
015244,2026-02-14 19:40:59,Dine-In,47.85
015245,2026-02-14 19:45:08,Dine-In,48.03
015246,2026-02-14 19:45:43,Dine-In,157.13
015247,2026-02-14 19:47:16,Dine-In,160.14
015248,2026-02-14 19:48:43,Dine-In,264.36
015249,2026-02-14 19:52:05,Dine-In,48.86
015250,2026-02-14 19:55:20,Dine-In,111.28
015251,2026-02-14 19:57:02,Dine-In,222.3
015252,2026-02-14 19:58:59,Dine-In,55.28
015253,2026-02-14 19:59:00,Dine-In,248.38
015254,2026-02-14 20:01:26,Dine-In,154.05
015255,2026-02-14 20:01:51,Dine-In,36.21
015256,2026-02-14 20:08:54,Dine-In,166.82
015257,2026-02-14 20:09:37,Dine-In,54.9
015258,2026-02-14 20:10:44,Dine-In,68.35
015259,2026-02-14 20:14:22,Dine-In,88.7
015260,2026-02-14 20:15:05,Dine-In,72.48
015261,2026-02-14 20:19:58,Dine-In,44.17
015262,2026-02-14 20:22:28,Dine-In,39.99
015263,2026-02-14 20:25:48,Dine-In,240.37
015264,2026-02-14 20:29:32,Dine-In,29.51
015265,2026-02-14 20:29:38,Dine-In,140.47
015266,2026-02-14 20:30:55,Dine-In,141.96
015267,2026-02-14 20:34:33,Dine-In,184.69
015268,2026-02-14 20:41:11,Dine-In,126.42
015269,2026-02-14 20:46:08,Dine-In,65.38
015270,2026-02-14 20:46:12,Dine-In,68.16
015271,2026-02-14 20:46:58,Dine-In,57.32
015272,2026-02-14 20:53:50,Dine-In,115.96
015273,2026-02-14 20:54:57,Dine-In,32.84
015274,2026-02-14 20:58:15,Dine-In,64.36
015275,2026-02-14 20:59:05,Dine-In,153.94
015276,2026-02-14 21:01:39,Dine-In,198.05
015277,2026-02-14 21:06:07,Dine-In,49.37
015278,2026-02-14 21:11:48,Dine-In,93.12
015279,2026-02-14 21:19:28,Dine-In,123.6
015280,2026-02-14 21:20:21,Dine-In,115.63
015281,2026-02-14 21:20:51,Dine-In,202.55
015282,2026-02-14 21:22:31,Dine-In,87.72
015283,2026-02-14 21:24:17,Dine-In,34.19
015284,2026-02-14 21:26:26,Dine-In,76.2
015285,2026-02-14 21:34:52,Dine-In,104.2
015286,2026-02-14 21:36:44,Dine-In,37.96
015287,2026-02-14 21:39:40,Dine-In,49.52
015288,2026-02-14 21:47:26,Dine-In,214.64
015289,2026-02-14 21:47:45,Dine-In,105.29
015290,2026-02-14 21:49:40,Dine-In,57.47
015291,2026-02-14 21:53:05,Dine-In,95.91
015292,2026-02-14 21:56:10,Dine-In,89.68
015293,2026-02-14 21:59:46,Dine-In,38.89
015294,2026-02-15 11:09:59,Dine-In,69.18
015295,2026-02-15 12:56:37,Dine-In,179.45
015296,2026-02-15 13:12:31,Dine-In,101.03
015297,2026-02-15 13:30:50,Dine-In,63.24
015298,2026-02-15 13:46:52,Dine-In,129.24
015299,2026-02-15 13:54:24,Dine-In,39.69
015300,2026-02-15 13:55:28,Dine-In,64.32
015301,2026-02-15 14:11:21,Dine-In,69.86
015302,2026-02-15 14:45:03,Dine-In,56.61
015303,2026-02-15 15:15:20,Dine-In,105.98
015304,2026-02-15 15:31:52,Dine-In,51.72
015305,2026-02-15 15:40:24,Dine-In,33.29
015306,2026-02-15 15:42:47,Dine-In,125.88
015307,2026-02-15 16:16:00,Dine-In,155.66
015308,2026-02-15 16:52:55,Dine-In,87.52
015309,2026-02-15 16:59:08,Dine-In,52.43
015310,2026-02-15 17:13:47,Dine-In,115.03
015311,2026-02-15 17:16:57,Dine-In,89.52
015312,2026-02-15 17:25:46,Dine-In,224.93
015313,2026-02-15 17:36:58,Dine-In,207.89
015314,2026-02-15 17:54:23,Dine-In,43.15
015315,2026-02-15 17:58:12,Dine-In,45.24
015316,2026-02-15 18:01:15,Dine-In,82.14
015317,2026-02-15 18:03:00,Dine-In,107.51
015318,2026-02-15 18:04:51,Dine-In,92.62
015319,2026-02-15 18:09:43,Dine-In,811.54
015320,2026-02-15 18:20:31,Dine-In,92.67
015321,2026-02-15 18:34:16,Dine-In,33.23
015322,2026-02-15 18:39:00,Dine-In,155.61
015323,2026-02-15 18:39:08,Dine-In,29.38
015324,2026-02-15 18:46:04,Dine-In,170.53
015325,2026-02-15 18:53:43,Dine-In,92.66
015326,2026-02-15 18:58:02,Dine-In,57.57
015327,2026-02-15 19:03:15,Dine-In,147.9
015328,2026-02-15 19:03:23,Dine-In,112.55
015329,2026-02-15 19:05:54,Dine-In,104.28
015330,2026-02-15 19:17:05,Dine-In,120.68
015331,2026-02-15 19:37:57,Dine-In,88.15
015332,2026-02-15 20:32:09,Dine-In,85.44
015333,2026-02-15 20:39:35,Dine-In,64.63
015334,2026-02-15 21:12:23,Dine-In,59.46
015335,2026-02-15 21:22:26,Dine-In,87.12
015336,2026-02-15 21:34:32,Dine-In,61.59
015337,2026-02-16 11:02:10,Dine-In,207.72
015338,2026-02-16 11:20:21,Dine-In,71.88
015339,2026-02-16 11:29:53,Dine-In,56.71
015340,2026-02-16 12:29:19,Dine-In,150.31
015341,2026-02-16 12:36:00,Dine-In,109.31
015342,2026-02-16 12:43:57,Dine-In,26.43
015343,2026-02-16 13:24:25,Dine-In,166.97
015344,2026-02-16 13:57:28,Dine-In,49.39
015345,2026-02-16 15:19:26,Dine-In,166.54
015346,2026-02-16 16:04:33,Dine-In,123.8
015347,2026-02-16 17:10:13,Dine-In,36.12
015348,2026-02-16 17:19:21,Dine-In,242.11
015349,2026-02-16 17:33:27,Dine-In,156.31
015350,2026-02-16 17:35:24,Dine-In,76.27
015351,2026-02-16 17:38:16,Dine-In,150.31
015352,2026-02-16 17:38:39,Dine-In,69.95
015353,2026-02-16 17:55:39,Dine-In,35.16
015354,2026-02-16 18:00:19,Dine-In,123.8
015355,2026-02-16 18:07:54,Dine-In,168.54
015356,2026-02-16 18:14:17,Dine-In,135.04
015357,2026-02-16 18:15:09,Dine-In,48.62
015358,2026-02-16 18:17:11,Dine-In,247.27
015359,2026-02-16 18:44:49,Dine-In,106.53
015360,2026-02-16 18:46:42,Dine-In,42.74
015361,2026-02-16 18:46:55,Dine-In,41.02
015362,2026-02-16 19:13:09,Dine-In,46.68
015363,2026-02-16 19:24:49,Dine-In,48.14
015364,2026-02-16 19:32:33,Dine-In,291.43
015365,2026-02-16 19:49:29,Dine-In,138.01
015366,2026-02-16 20:05:23,Dine-In,110.75
015367,2026-02-16 20:14:05,Dine-In,95.63
015368,2026-02-16 20:18:48,Dine-In,38.26
015369,2026-02-16 20:48:02,Dine-In,140.05
015370,2026-02-16 20:56:37,Dine-In,94.49
015371,2026-02-16 21:03:37,Dine-In,118.06
015372,2026-02-16 21:08:26,Dine-In,86.42
015373,2026-02-16 21:10:30,Dine-In,130.32
015374,2026-02-16 21:36:41,Dine-In,109.52
015375,2026-02-16 21:47:09,Dine-In,36.94
015376,2026-02-16 21:47:16,Dine-In,194.86
015377,2026-02-16 21:52:39,Dine-In,126.48
015378,2026-02-16 21:53:22,Dine-In,62.8
015379,2026-02-16 21:54:26,Dine-In,98.69
015380,2026-02-17 11:01:12,Dine-In,60.67
015381,2026-02-17 11:03:48,Dine-In,205.11
015382,2026-02-17 12:33:09,Dine-In,68.65
015383,2026-02-17 13:28:17,Dine-In,43.95
015384,2026-02-17 13:29:24,Dine-In,36.78
015385,2026-02-17 13:39:58,Dine-In,74.11
015386,2026-02-17 13:42:44,Dine-In,57.99
015387,2026-02-17 13:43:37,Dine-In,39.21
015388,2026-02-17 14:01:28,Dine-In,32.56
015389,2026-02-17 14:14:34,Dine-In,89.83
015390,2026-02-17 15:06:34,Dine-In,181.52
015391,2026-02-17 15:26:32,Dine-In,126.38
015392,2026-02-17 16:04:03,Dine-In,47.0
015393,2026-02-17 16:09:14,Dine-In,178.87
015394,2026-02-17 16:10:10,Dine-In,205.97
015395,2026-02-17 17:04:04,Dine-In,47.4
015396,2026-02-17 17:09:06,Dine-In,87.12
015397,2026-02-17 17:14:26,Dine-In,89.38
015398,2026-02-17 17:25:01,Dine-In,55.71
015399,2026-02-17 17:30:29,Dine-In,37.42
015400,2026-02-17 17:31:45,Dine-In,72.97
015401,2026-02-17 17:35:05,Dine-In,283.92
015402,2026-02-17 17:43:30,Dine-In,61.25
015403,2026-02-17 17:46:58,Dine-In,60.07
015404,2026-02-17 17:49:05,Dine-In,44.77
015405,2026-02-17 17:49:42,Dine-In,103.8
015406,2026-02-17 17:50:54,Dine-In,194.98
015407,2026-02-17 17:54:57,Dine-In,45.32
015408,2026-02-17 17:56:13,Dine-In,146.45
015409,2026-02-17 17:57:01,Dine-In,92.09
015410,2026-02-17 18:00:08,Dine-In,147.69
015411,2026-02-17 18:17:42,Dine-In,53.99
015412,2026-02-17 18:24:35,Dine-In,48.2
015413,2026-02-17 18:45:15,Dine-In,79.28
015414,2026-02-17 18:50:46,Dine-In,127.57
015415,2026-02-17 18:51:54,Dine-In,97.46
015416,2026-02-17 18:54:38,Dine-In,52.16
015417,2026-02-17 19:02:10,Dine-In,120.7
015418,2026-02-17 19:30:22,Dine-In,36.16
015419,2026-02-17 19:30:53,Dine-In,185.41
015420,2026-02-17 19:40:58,Dine-In,37.75
015421,2026-02-17 19:50:00,Dine-In,121.68
015422,2026-02-17 19:51:29,Dine-In,151.43
015423,2026-02-17 19:55:03,Dine-In,167.0
015424,2026-02-17 19:55:16,Dine-In,59.0
015425,2026-02-17 20:11:26,Dine-In,164.2
015426,2026-02-17 20:17:56,Dine-In,120.83
015427,2026-02-17 20:30:21,Dine-In,78.36
015428,2026-02-17 20:34:36,Dine-In,180.78
015429,2026-02-17 20:41:23,Dine-In,133.83
015430,2026-02-17 20:42:20,Dine-In,142.39
015431,2026-02-17 20:44:48,Dine-In,35.99
015432,2026-02-17 21:03:26,Dine-In,129.88
015433,2026-02-17 21:10:14,Dine-In,72.06
015434,2026-02-17 21:17:28,Dine-In,40.1
015435,2026-02-17 21:34:51,Dine-In,43.39
015436,2026-02-17 21:54:54,Dine-In,34.49
015437,2026-02-17 21:56:10,Dine-In,88.13
015438,2026-02-17 21:58:58,Dine-In,170.92
015439,2026-02-18 11:18:31,Dine-In,71.05
015440,2026-02-18 11:27:37,Dine-In,37.44
015441,2026-02-18 11:27:58,Dine-In,237.3
015442,2026-02-18 12:02:01,Dine-In,41.56
015443,2026-02-18 12:03:39,Dine-In,86.97
015444,2026-02-18 12:08:51,Dine-In,129.57
015445,2026-02-18 12:18:08,Dine-In,183.82
015446,2026-02-18 12:47:35,Dine-In,234.32
015447,2026-02-18 12:52:26,Dine-In,85.46
015448,2026-02-18 13:03:40,Dine-In,51.47
015449,2026-02-18 13:14:25,Dine-In,115.2
015450,2026-02-18 13:28:09,Dine-In,158.84
015451,2026-02-18 13:39:01,Dine-In,42.06
015452,2026-02-18 13:41:01,Dine-In,125.49
015453,2026-02-18 13:41:06,Dine-In,221.72
015454,2026-02-18 13:42:30,Dine-In,62.48
015455,2026-02-18 13:55:36,Dine-In,45.71
015456,2026-02-18 14:03:51,Dine-In,41.41
015457,2026-02-18 14:13:42,Dine-In,44.05
015458,2026-02-18 14:19:42,Dine-In,40.48
015459,2026-02-18 14:28:42,Dine-In,165.53
015460,2026-02-18 14:44:34,Dine-In,224.95
015461,2026-02-18 14:52:35,Dine-In,116.63
015462,2026-02-18 16:04:45,Dine-In,110.51
015463,2026-02-18 16:15:16,Dine-In,128.83
015464,2026-02-18 16:22:22,Dine-In,97.0
015465,2026-02-18 16:33:41,Dine-In,343.0
015466,2026-02-18 16:35:24,Dine-In,43.77
015467,2026-02-18 16:40:15,Dine-In,47.57
015468,2026-02-18 16:51:03,Dine-In,185.12
015469,2026-02-18 17:08:00,Dine-In,139.24
015470,2026-02-18 17:10:49,Dine-In,131.34
015471,2026-02-18 17:11:35,Dine-In,52.05
015472,2026-02-18 17:11:56,Dine-In,37.85
015473,2026-02-18 17:14:45,Dine-In,55.84
015474,2026-02-18 17:16:54,Dine-In,261.86
015475,2026-02-18 17:20:58,Dine-In,47.59
015476,2026-02-18 17:25:03,Dine-In,40.47
015477,2026-02-18 17:33:43,Dine-In,36.0
015478,2026-02-18 17:40:09,Dine-In,389.43
015479,2026-02-18 17:40:22,Dine-In,65.87
015480,2026-02-18 17:47:18,Dine-In,100.37
015481,2026-02-18 18:03:08,Dine-In,207.76
015482,2026-02-18 18:06:59,Dine-In,106.39
015483,2026-02-18 18:09:51,Dine-In,228.86
015484,2026-02-18 18:10:24,Dine-In,213.1
015485,2026-02-18 18:14:34,Dine-In,726.57
015486,2026-02-18 18:16:05,Dine-In,90.35
015487,2026-02-18 18:16:25,Dine-In,92.48
015488,2026-02-18 18:19:13,Dine-In,91.91
015489,2026-02-18 18:28:35,Dine-In,42.13
015490,2026-02-18 18:29:57,Dine-In,132.2
015491,2026-02-18 18:31:22,Dine-In,79.57
015492,2026-02-18 18:43:57,Dine-In,49.45
015493,2026-02-18 18:44:10,Dine-In,202.83
015494,2026-02-18 18:45:07,Dine-In,63.73
015495,2026-02-18 18:47:58,Dine-In,40.45
015496,2026-02-18 18:52:32,Dine-In,139.12
015497,2026-02-18 18:53:57,Dine-In,84.67
015498,2026-02-18 18:55:10,Dine-In,54.86
015499,2026-02-18 19:00:52,Dine-In,46.7
015500,2026-02-18 19:01:13,Dine-In,118.88
015501,2026-02-18 19:03:33,Dine-In,171.72
015502,2026-02-18 19:05:19,Dine-In,206.93
015503,2026-02-18 19:16:38,Dine-In,157.07
015504,2026-02-18 19:25:29,Dine-In,102.33
015505,2026-02-18 19:45:13,Dine-In,50.8
015506,2026-02-18 19:48:52,Dine-In,47.66
015507,2026-02-18 19:55:39,Dine-In,49.17
015508,2026-02-18 20:07:24,Dine-In,65.82
015509,2026-02-18 20:26:50,Dine-In,93.16
015510,2026-02-18 20:31:26,Dine-In,117.82
015511,2026-02-18 20:32:40,Dine-In,62.16
015512,2026-02-18 20:43:50,Dine-In,197.17
015513,2026-02-18 20:54:11,Dine-In,253.87
015514,2026-02-18 20:58:29,Dine-In,100.03
015515,2026-02-18 21:12:11,Dine-In,123.86
015516,2026-02-18 21:19:49,Dine-In,63.66
015517,2026-02-18 21:36:08,Dine-In,70.03
015518,2026-02-18 21:51:28,Dine-In,43.47
015519,2026-02-18 21:55:39,Dine-In,126.05
015520,2026-02-19 11:10:59,Dine-In,57.7
015521,2026-02-19 11:18:11,Dine-In,72.17
015522,2026-02-19 11:59:39,Dine-In,171.44
015523,2026-02-19 12:12:06,Dine-In,114.88
015524,2026-02-19 12:19:03,Dine-In,47.97
015525,2026-02-19 12:25:14,Dine-In,93.41
015526,2026-02-19 12:27:17,Dine-In,65.64
015527,2026-02-19 12:37:39,Dine-In,31.56
015528,2026-02-19 12:41:02,Dine-In,84.07
015529,2026-02-19 13:11:51,Dine-In,120.97
015530,2026-02-19 13:45:22,Dine-In,38.73
015531,2026-02-19 15:03:12,Dine-In,51.37
015532,2026-02-19 15:39:09,Dine-In,128.76
015533,2026-02-19 16:03:26,Dine-In,80.9
015534,2026-02-19 16:18:11,Dine-In,64.61
015535,2026-02-19 17:16:05,Dine-In,162.04
015536,2026-02-19 17:16:36,Dine-In,32.37
015537,2026-02-19 17:18:15,Dine-In,45.85
015538,2026-02-19 17:29:30,Dine-In,134.52
015539,2026-02-19 17:47:04,Dine-In,58.6
015540,2026-02-19 17:59:57,Dine-In,63.37
015541,2026-02-19 18:10:25,Dine-In,73.56
015542,2026-02-19 18:10:41,Dine-In,223.48
015543,2026-02-19 18:13:30,Dine-In,35.84
015544,2026-02-19 18:13:50,Dine-In,55.46
015545,2026-02-19 18:17:18,Dine-In,578.6
015546,2026-02-19 18:44:32,Dine-In,131.3
015547,2026-02-19 18:58:11,Dine-In,101.92
015548,2026-02-19 19:08:10,Dine-In,103.27
015549,2026-02-19 19:10:26,Dine-In,34.01
015550,2026-02-19 19:26:22,Dine-In,38.57
015551,2026-02-19 19:26:35,Dine-In,591.83
015552,2026-02-19 19:37:54,Dine-In,98.09
015553,2026-02-19 19:39:14,Dine-In,65.2
015554,2026-02-19 19:39:45,Dine-In,61.49
015555,2026-02-19 19:49:21,Dine-In,213.34
015556,2026-02-19 19:50:04,Dine-In,227.77
015557,2026-02-19 19:54:06,Dine-In,84.88
015558,2026-02-19 19:55:25,Dine-In,44.13
015559,2026-02-19 20:09:25,Dine-In,33.17
015560,2026-02-19 20:15:24,Dine-In,192.87
015561,2026-02-19 20:16:22,Dine-In,98.36
015562,2026-02-19 20:37:10,Dine-In,224.12
015563,2026-02-19 20:48:22,Dine-In,102.68
015564,2026-02-19 20:58:40,Dine-In,90.86
015565,2026-02-19 21:13:08,Dine-In,744.86
015566,2026-02-19 21:28:50,Dine-In,140.77
015567,2026-02-19 21:40:59,Dine-In,47.48
015568,2026-02-19 21:42:54,Dine-In,87.73
015569,2026-02-19 21:48:06,Dine-In,52.84
015570,2026-02-20 11:20:52,Dine-In,131.72
015571,2026-02-20 11:26:16,Dine-In,142.1
015572,2026-02-20 12:04:45,Dine-In,49.51
015573,2026-02-20 12:34:29,Dine-In,82.37
015574,2026-02-20 12:51:17,Dine-In,79.62
015575,2026-02-20 12:55:31,Dine-In,37.28
015576,2026-02-20 12:58:51,Dine-In,225.86
015577,2026-02-20 13:08:55,Dine-In,198.72
015578,2026-02-20 13:39:27,Dine-In,100.27
015579,2026-02-20 13:43:34,Dine-In,156.23
015580,2026-02-20 13:54:45,Dine-In,171.73
015581,2026-02-20 14:19:53,Dine-In,114.2
015582,2026-02-20 14:28:22,Dine-In,79.55
015583,2026-02-20 14:35:16,Dine-In,53.25
015584,2026-02-20 14:43:39,Dine-In,88.62
015585,2026-02-20 14:47:59,Dine-In,108.42
015586,2026-02-20 15:29:32,Dine-In,54.78
015587,2026-02-20 15:37:50,Dine-In,91.7
015588,2026-02-20 16:17:00,Dine-In,98.64
015589,2026-02-20 16:29:23,Dine-In,90.13
015590,2026-02-20 16:40:35,Dine-In,217.34
015591,2026-02-20 16:51:48,Dine-In,106.25
015592,2026-02-20 16:55:02,Dine-In,42.62
015593,2026-02-20 16:55:57,Dine-In,65.48
015594,2026-02-20 17:05:53,Dine-In,668.29
015595,2026-02-20 17:09:28,Dine-In,47.18
015596,2026-02-20 17:18:49,Dine-In,141.06
015597,2026-02-20 17:25:48,Dine-In,91.77
015598,2026-02-20 17:25:57,Dine-In,96.1
015599,2026-02-20 17:34:11,Dine-In,69.78
015600,2026-02-20 17:34:36,Dine-In,117.81
015601,2026-02-20 17:36:11,Dine-In,129.16
015602,2026-02-20 17:36:53,Dine-In,239.56
015603,2026-02-20 17:39:30,Dine-In,74.62
015604,2026-02-20 17:44:06,Dine-In,68.51
015605,2026-02-20 17:51:41,Dine-In,143.7
015606,2026-02-20 17:57:11,Dine-In,48.11
015607,2026-02-20 17:59:24,Dine-In,73.79
015608,2026-02-20 18:00:30,Dine-In,113.53
015609,2026-02-20 18:02:32,Dine-In,484.54
015610,2026-02-20 18:03:31,Dine-In,180.99
015611,2026-02-20 18:18:49,Dine-In,41.61
015612,2026-02-20 18:27:06,Dine-In,243.27
015613,2026-02-20 18:32:06,Dine-In,122.96
015614,2026-02-20 18:41:57,Dine-In,59.54
015615,2026-02-20 18:43:45,Dine-In,317.85
015616,2026-02-20 18:44:30,Dine-In,53.75
015617,2026-02-20 18:46:11,Dine-In,82.01
015618,2026-02-20 18:46:41,Dine-In,43.82
015619,2026-02-20 18:49:04,Dine-In,43.57
015620,2026-02-20 18:49:56,Dine-In,196.84
015621,2026-02-20 18:52:44,Dine-In,71.18
015622,2026-02-20 18:57:41,Dine-In,41.85
015623,2026-02-20 18:57:59,Dine-In,71.62
015624,2026-02-20 19:03:38,Dine-In,105.73
015625,2026-02-20 19:03:45,Dine-In,38.66
015626,2026-02-20 19:07:45,Dine-In,49.12
015627,2026-02-20 19:07:51,Dine-In,146.14
015628,2026-02-20 19:07:56,Dine-In,34.4
015629,2026-02-20 19:09:26,Dine-In,243.5
015630,2026-02-20 19:11:52,Dine-In,124.25
015631,2026-02-20 19:12:43,Dine-In,47.28
015632,2026-02-20 19:20:38,Dine-In,52.03
015633,2026-02-20 19:25:39,Dine-In,88.68
015634,2026-02-20 19:27:11,Dine-In,34.79
015635,2026-02-20 19:35:40,Dine-In,42.73
015636,2026-02-20 19:50:45,Dine-In,205.94
015637,2026-02-20 19:51:30,Dine-In,77.74
015638,2026-02-20 20:01:43,Dine-In,102.51
015639,2026-02-20 20:07:21,Dine-In,215.6
015640,2026-02-20 20:20:04,Dine-In,71.6
015641,2026-02-20 20:24:48,Dine-In,105.33
015642,2026-02-20 20:39:40,Dine-In,138.62
015643,2026-02-20 20:46:51,Dine-In,59.54
015644,2026-02-20 20:56:52,Dine-In,197.99
015645,2026-02-20 21:03:56,Dine-In,52.97
015646,2026-02-20 21:09:00,Dine-In,73.97
015647,2026-02-20 21:15:10,Dine-In,113.59
